loan_id,segment_id,segment_name,current_balance,orig_balance,remaining_term_quarters,risk_rating,fico,ltv_ratio,dti_ratio,dscr,utilization_rate,payment_shock_index,delinquency_flag,collateral_buffer,region
RRB-01057,consumer_unsecured,Consumer Unsecured,8728.52,11216.09,8,8,688,0.0,0.4895,1.0,0.2602,0.5199,0,1.0736,Mountain
RRB-01058,consumer_unsecured,Consumer Unsecured,26223.89,33302.02,8,10,613,0.0,0.3744,1.0,0.7063,0.4922,0,1.0184,Midwest
RRB-01059,consumer_unsecured,Consumer Unsecured,14457.74,17611.23,11,6,591,0.0,0.5034,1.0,0.3018,0.1092,0,0.8358,Mountain
RRB-01060,consumer_unsecured,Consumer Unsecured,25962.03,29423.12,11,5,709,0.0,0.4383,1.0,0.7116,0.4516,0,0.9592,Northeast
RRB-01061,consumer_unsecured,Consumer Unsecured,25473.19,35560.31,9,10,639,0.0,0.421,1.0,0.936,0.4719,0,0.8071,Southeast
RRB-01062,consumer_unsecured,Consumer Unsecured,6296.88,7072.55,8,5,692,0.0,0.4748,1.0,0.3006,0.2825,0,0.8394,Northeast
RRB-01063,consumer_unsecured,Consumer Unsecured,21352.63,28274.29,10,5,597,0.0,0.5737,1.0,0.5887,0.1993,0,1.1148,Northeast
RRB-01064,consumer_unsecured,Consumer Unsecured,24427.99,27578.91,7,10,592,0.0,0.3486,1.0,0.8194,0.3787,0,0.8259,Mountain
RRB-01065,consumer_unsecured,Consumer Unsecured,16157.34,18327.79,8,9,656,0.0,0.3091,1.0,0.9297,0.2794,0,1.024,Midwest
RRB-01066,consumer_unsecured,Consumer Unsecured,22362.06,26778.3,12,7,694,0.0,0.4512,1.0,0.3921,0.1855,0,0.8043,Midwest
RRB-01067,consumer_unsecured,Consumer Unsecured,22787.06,31800.6,12,8,695,0.0,0.5689,1.0,0.4998,0.2336,1,1.0165,Southeast
RRB-01068,consumer_unsecured,Consumer Unsecured,13880.42,16533.27,8,6,668,0.0,0.3774,1.0,0.9133,0.3633,0,1.0864,Southeast
RRB-01069,consumer_unsecured,Consumer Unsecured,14311.64,17158.31,9,9,649,0.0,0.5725,1.0,0.3153,0.1053,0,0.7691,Mountain
RRB-01070,consumer_unsecured,Consumer Unsecured,30116.97,34838.61,10,9,594,0.0,0.5803,1.0,0.5275,0.2672,0,0.7923,Southeast
RRB-01071,consumer_unsecured,Consumer Unsecured,12118.83,17172.62,3,7,664,0.0,0.5737,1.0,0.7606,0.5171,0,0.8788,Northeast
RRB-01072,consumer_unsecured,Consumer Unsecured,5912.27,6475.71,8,8,732,0.0,0.5685,1.0,0.7547,0.196,0,0.8299,Midwest
RRB-01073,consumer_unsecured,Consumer Unsecured,21497.67,30254.99,3,6,694,0.0,0.3132,1.0,0.5146,0.4591,0,0.9933,Southeast
RRB-01074,consumer_unsecured,Consumer Unsecured,5222.62,7325.79,10,6,715,0.0,0.2085,1.0,0.8485,0.1232,0,0.9388,Southeast
RRB-01075,consumer_unsecured,Consumer Unsecured,29292.17,33536.02,6,7,620,0.0,0.4054,1.0,0.7693,0.1696,0,0.9753,Northeast
RRB-01076,consumer_unsecured,Consumer Unsecured,21373.7,22832.63,11,5,608,0.0,0.2103,1.0,0.3585,0.2411,0,1.057,Northeast
RRB-01077,consumer_unsecured,Consumer Unsecured,30481.02,34309.78,10,7,729,0.0,0.4285,1.0,0.7119,0.0971,0,1.1063,Mountain
RRB-01078,consumer_unsecured,Consumer Unsecured,3711.77,4284.08,9,9,611,0.0,0.6107,1.0,0.6689,0.3841,1,0.9189,Northeast
RRB-01079,consumer_unsecured,Consumer Unsecured,9033.51,10970.71,7,7,695,0.0,0.3219,1.0,0.5924,0.1523,0,1.1217,Northeast
RRB-01080,consumer_unsecured,Consumer Unsecured,23149.97,26289.54,6,9,649,0.0,0.5794,1.0,0.5232,0.1212,0,0.887,Midwest
RRB-01081,consumer_unsecured,Consumer Unsecured,12779.8,16833.35,7,8,627,0.0,0.3832,1.0,0.6276,0.4656,0,0.7942,Mountain
RRB-01082,consumer_unsecured,Consumer Unsecured,30586.94,32556.07,6,10,727,0.0,0.3916,1.0,0.5698,0.5112,0,0.8569,Mountain
RRB-01083,consumer_unsecured,Consumer Unsecured,16933.88,24515.43,10,6,588,0.0,0.3544,1.0,0.2638,0.395,0,0.8421,Mountain
RRB-01084,consumer_unsecured,Consumer Unsecured,23185.93,29249.77,7,7,733,0.0,0.4586,1.0,0.7445,0.3649,0,0.8151,Southeast
RRB-01085,consumer_unsecured,Consumer Unsecured,5683.14,6126.62,12,9,680,0.0,0.3341,1.0,0.709,0.475,0,0.9889,Mountain
RRB-01086,consumer_unsecured,Consumer Unsecured,14851.49,16995.81,12,5,698,0.0,0.4264,1.0,0.3662,0.0893,0,1.1358,Midwest
RRB-01087,consumer_unsecured,Consumer Unsecured,27127.27,38313.15,10,7,722,0.0,0.2605,1.0,0.8675,0.3048,0,0.8562,Southeast
RRB-01088,consumer_unsecured,Consumer Unsecured,10525.77,13358.48,5,10,614,0.0,0.5701,1.0,0.8616,0.1883,0,1.0565,Midwest
RRB-01089,consumer_unsecured,Consumer Unsecured,4341.27,4761.26,4,5,722,0.0,0.5524,1.0,0.2813,0.112,0,0.9992,Mountain
RRB-01090,consumer_unsecured,Consumer Unsecured,3035.94,3391.89,11,6,634,0.0,0.3569,1.0,0.7307,0.1554,0,0.8128,Mountain
RRB-01091,consumer_unsecured,Consumer Unsecured,30726.7,40573.66,3,7,688,0.0,0.5082,1.0,0.3572,0.081,0,0.9774,Mountain
RRB-01092,consumer_unsecured,Consumer Unsecured,17128.08,19390.61,9,8,702,0.0,0.5603,1.0,0.7692,0.4249,0,1.1443,Mountain
RRB-01093,consumer_unsecured,Consumer Unsecured,8713.39,9559.9,6,10,660,0.0,0.4739,1.0,0.5454,0.2556,0,0.8661,Mountain
RRB-01094,consumer_unsecured,Consumer Unsecured,31059.75,33811.61,4,6,657,0.0,0.2069,1.0,0.4739,0.4722,0,0.7983,Northeast
RRB-01095,consumer_unsecured,Consumer Unsecured,4913.87,5191.38,9,8,614,0.0,0.5026,1.0,0.3671,0.3772,0,1.083,Southeast
RRB-01096,consumer_unsecured,Consumer Unsecured,29014.35,42000.1,9,6,676,0.0,0.2591,1.0,0.8643,0.1017,0,1.0586,Northeast
RRB-01097,consumer_unsecured,Consumer Unsecured,10960.57,13065.72,8,10,654,0.0,0.483,1.0,0.8242,0.3201,0,0.9081,Midwest
RRB-01098,consumer_unsecured,Consumer Unsecured,11790.2,15192.85,3,6,677,0.0,0.2149,1.0,0.9089,0.3305,0,0.9755,Southeast
RRB-01099,consumer_unsecured,Consumer Unsecured,13997.74,17037.73,7,10,587,0.0,0.2757,1.0,0.5708,0.4853,0,1.0871,Midwest
RRB-01100,consumer_unsecured,Consumer Unsecured,6504.4,8836.92,3,9,648,0.0,0.2784,1.0,0.608,0.1553,1,0.8048,Northeast
RRB-01101,consumer_unsecured,Consumer Unsecured,18989.23,25877.05,11,10,721,0.0,0.3911,1.0,0.8501,0.3671,0,0.8792,Northeast
RRB-01102,consumer_unsecured,Consumer Unsecured,17508.88,19970.02,10,7,636,0.0,0.2362,1.0,0.8767,0.4543,0,0.8717,Northeast
RRB-01103,consumer_unsecured,Consumer Unsecured,12723.51,18446.49,5,8,606,0.0,0.221,1.0,0.5041,0.2817,0,1.1143,Southeast
RRB-01104,consumer_unsecured,Consumer Unsecured,5503.89,6149.4,4,6,715,0.0,0.5655,1.0,0.3591,0.1044,0,0.8625,Northeast
RRB-01105,consumer_unsecured,Consumer Unsecured,12243.28,15382.13,12,7,719,0.0,0.2645,1.0,0.5375,0.4424,0,1.0138,Midwest
RRB-01106,consumer_unsecured,Consumer Unsecured,28357.18,37781.5,7,9,709,0.0,0.3907,1.0,0.2857,0.2075,1,0.9867,Mountain
RRB-01107,consumer_unsecured,Consumer Unsecured,6456.46,7476.67,10,8,598,0.0,0.5579,1.0,0.6831,0.4743,0,0.9998,Mountain
RRB-01108,consumer_unsecured,Consumer Unsecured,12278.88,13742.13,8,8,657,0.0,0.5229,1.0,0.8469,0.279,0,0.8578,Southeast
RRB-01109,consumer_unsecured,Consumer Unsecured,23345.79,30558.01,4,9,617,0.0,0.3414,1.0,0.5874,0.4883,0,0.7938,Northeast
RRB-01110,consumer_unsecured,Consumer Unsecured,4751.75,6332.87,8,10,602,0.0,0.359,1.0,0.7047,0.394,0,0.9646,Mountain
RRB-01111,consumer_unsecured,Consumer Unsecured,28067.39,39114.24,9,9,586,0.0,0.3395,1.0,0.4044,0.1303,0,0.9159,Southeast
RRB-01112,consumer_unsecured,Consumer Unsecured,8768.25,9988.5,3,8,621,0.0,0.3332,1.0,0.2868,0.3912,0,1.0774,Northeast
RRB-01113,consumer_unsecured,Consumer Unsecured,11128.92,13490.3,8,5,697,0.0,0.5125,1.0,0.8794,0.3417,0,1.0182,Northeast
RRB-01114,consumer_unsecured,Consumer Unsecured,11946.97,13517.05,8,6,586,0.0,0.3647,1.0,0.7856,0.1531,0,0.8414,Southeast
RRB-01115,consumer_unsecured,Consumer Unsecured,4018.57,4621.02,8,5,617,0.0,0.2371,1.0,0.3121,0.4728,0,0.8435,Mountain
RRB-01116,consumer_unsecured,Consumer Unsecured,16904.27,21198.61,11,7,603,0.0,0.3871,1.0,0.4701,0.4423,0,0.7944,Northeast
RRB-01117,consumer_unsecured,Consumer Unsecured,3551.89,4403.79,6,6,593,0.0,0.3598,1.0,0.876,0.4948,0,0.8298,Midwest
RRB-01118,consumer_unsecured,Consumer Unsecured,17092.39,23022.63,6,9,700,0.0,0.43,1.0,0.7811,0.0999,0,0.8104,Southeast
RRB-01119,consumer_unsecured,Consumer Unsecured,14112.83,17953.75,12,8,692,0.0,0.3551,1.0,0.5239,0.4983,0,0.9391,Northeast
RRB-01120,consumer_unsecured,Consumer Unsecured,31799.68,45748.25,7,6,607,0.0,0.347,1.0,0.5185,0.1585,0,1.0201,Northeast
RRB-01121,consumer_unsecured,Consumer Unsecured,7722.52,8638.52,12,10,600,0.0,0.2015,1.0,0.4548,0.3986,0,1.076,Northeast
RRB-01122,consumer_unsecured,Consumer Unsecured,23234.01,28941.54,6,9,630,0.0,0.214,1.0,0.7454,0.3739,0,0.9508,Southeast
RRB-01123,consumer_unsecured,Consumer Unsecured,18415.45,22422.88,8,7,702,0.0,0.3187,1.0,0.5586,0.1994,0,1.0141,Midwest
RRB-01124,consumer_unsecured,Consumer Unsecured,4672.46,5460.51,8,6,648,0.0,0.5251,1.0,0.8349,0.1893,1,0.7836,Mountain
RRB-01125,consumer_unsecured,Consumer Unsecured,16987.18,20222.09,6,6,661,0.0,0.5566,1.0,0.5642,0.3397,0,1.1102,Midwest
RRB-01126,consumer_unsecured,Consumer Unsecured,5636.8,7573.04,8,9,637,0.0,0.3632,1.0,0.3049,0.3097,0,1.1051,Mountain
RRB-01127,consumer_unsecured,Consumer Unsecured,26654.49,36496.86,11,8,599,0.0,0.2363,1.0,0.3927,0.2757,0,0.9245,Midwest
RRB-01128,consumer_unsecured,Consumer Unsecured,18491.7,21051.77,5,7,683,0.0,0.2572,1.0,0.4355,0.231,0,1.0096,Southeast
RRB-01129,consumer_unsecured,Consumer Unsecured,3973.01,5335.36,5,5,600,0.0,0.6075,1.0,0.5167,0.2465,0,1.068,Mountain
RRB-01130,consumer_unsecured,Consumer Unsecured,21032.04,30485.19,6,7,704,0.0,0.2106,1.0,0.4318,0.1487,0,0.9439,Mountain
RRB-01131,consumer_unsecured,Consumer Unsecured,16278.93,20210.04,9,6,724,0.0,0.4093,1.0,0.5956,0.3962,0,0.9338,Southeast
RRB-01132,consumer_unsecured,Consumer Unsecured,21576.12,27675.54,6,6,727,0.0,0.5435,1.0,0.3865,0.427,0,0.9641,Mountain
RRB-01133,consumer_unsecured,Consumer Unsecured,29047.63,36525.55,9,6,681,0.0,0.2854,1.0,0.8714,0.1533,0,0.7553,Southeast
RRB-01134,consumer_unsecured,Consumer Unsecured,12619.78,16638.96,4,6,703,0.0,0.2297,1.0,0.8199,0.5076,0,0.7892,Midwest
RRB-01135,consumer_unsecured,Consumer Unsecured,29548.64,33355.82,11,5,706,0.0,0.2428,1.0,0.6909,0.2842,0,0.7741,Mountain
RRB-01136,consumer_unsecured,Consumer Unsecured,9615.21,13134.37,6,9,609,0.0,0.2143,1.0,0.4455,0.4088,0,1.054,Southeast
RRB-01137,consumer_unsecured,Consumer Unsecured,30663.09,39534.75,12,8,696,0.0,0.4097,1.0,0.548,0.4389,0,0.8288,Northeast
RRB-01138,consumer_unsecured,Consumer Unsecured,6088.9,6448.02,9,10,730,0.0,0.2437,1.0,0.859,0.4088,0,1.1291,Mountain
RRB-01139,consumer_unsecured,Consumer Unsecured,14950.18,21258.94,7,7,665,0.0,0.4458,1.0,0.3997,0.092,0,0.8941,Northeast
RRB-01140,consumer_unsecured,Consumer Unsecured,12036.65,15831.79,11,5,591,0.0,0.363,1.0,0.4679,0.1681,0,0.9277,Northeast
RRB-01141,consumer_unsecured,Consumer Unsecured,5367.82,6283.03,6,5,678,0.0,0.319,1.0,0.6022,0.278,0,1.0515,Southeast
RRB-01142,consumer_unsecured,Consumer Unsecured,23360.01,24748.85,12,10,718,0.0,0.3478,1.0,0.7931,0.3639,0,1.0192,Mountain
RRB-01143,consumer_unsecured,Consumer Unsecured,6915.02,7881.75,9,5,631,0.0,0.3183,1.0,0.2973,0.2595,1,1.0143,Southeast
RRB-01144,consumer_unsecured,Consumer Unsecured,17493.09,19084.63,8,7,611,0.0,0.3619,1.0,0.875,0.1113,0,0.9624,Northeast
RRB-01145,consumer_unsecured,Consumer Unsecured,15055.32,16816.67,3,8,626,0.0,0.2281,1.0,0.7934,0.2932,0,0.9847,Mountain
RRB-01146,consumer_unsecured,Consumer Unsecured,29707.18,38544.09,8,5,699,0.0,0.4509,1.0,0.3538,0.3172,0,0.9225,Midwest
RRB-01147,consumer_unsecured,Consumer Unsecured,18603.36,24143.78,3,5,684,0.0,0.2082,1.0,0.9258,0.1867,1,1.0379,Mountain
RRB-01148,consumer_unsecured,Consumer Unsecured,18144.54,19762.8,5,5,724,0.0,0.4132,1.0,0.6813,0.2357,0,0.9862,Mountain
RRB-01149,consumer_unsecured,Consumer Unsecured,4478.0,5941.45,9,7,670,0.0,0.4353,1.0,0.7543,0.3511,0,0.807,Northeast
RRB-01150,consumer_unsecured,Consumer Unsecured,9321.31,10362.72,12,6,624,0.0,0.2944,1.0,0.5279,0.2415,0,1.1151,Northeast
RRB-01151,consumer_unsecured,Consumer Unsecured,5139.4,6092.53,7,5,713,0.0,0.2471,1.0,0.6275,0.1552,1,0.8664,Northeast
RRB-01152,consumer_unsecured,Consumer Unsecured,24825.48,31661.35,11,6,601,0.0,0.3288,1.0,0.4011,0.2482,0,0.7925,Mountain
RRB-01153,consumer_unsecured,Consumer Unsecured,5849.23,8449.52,7,9,715,0.0,0.3208,1.0,0.5539,0.1127,0,1.0267,Southeast
RRB-01154,consumer_unsecured,Consumer Unsecured,8800.08,12001.54,9,9,593,0.0,0.3511,1.0,0.5832,0.3904,0,1.1072,Southeast
RRB-01155,consumer_unsecured,Consumer Unsecured,6723.38,8175.46,4,9,723,0.0,0.4934,1.0,0.3205,0.1243,1,0.8727,Southeast
RRB-01156,consumer_unsecured,Consumer Unsecured,23010.84,28871.87,10,10,585,0.0,0.2709,1.0,0.9276,0.2662,0,1.1036,Midwest
RRB-01157,consumer_unsecured,Consumer Unsecured,15873.71,17439.23,10,7,586,0.0,0.4574,1.0,0.9284,0.3641,0,0.9866,Southeast
RRB-01158,consumer_unsecured,Consumer Unsecured,18208.94,23887.87,7,10,706,0.0,0.485,1.0,0.7624,0.1324,0,0.8456,Midwest
RRB-01159,consumer_unsecured,Consumer Unsecured,5008.96,5671.98,12,6,593,0.0,0.3259,1.0,0.3751,0.2443,0,1.0237,Northeast
RRB-01160,consumer_unsecured,Consumer Unsecured,13766.45,19176.62,7,6,679,0.0,0.6034,1.0,0.3508,0.3827,0,0.8971,Northeast
RRB-01161,consumer_unsecured,Consumer Unsecured,28525.85,38578.85,8,8,706,0.0,0.6086,1.0,0.6583,0.4543,0,1.1446,Southeast
RRB-01162,consumer_unsecured,Consumer Unsecured,18868.38,21164.52,3,5,672,0.0,0.2843,1.0,0.8301,0.1005,0,1.0182,Northeast
RRB-01163,consumer_unsecured,Consumer Unsecured,27277.53,37470.38,9,10,724,0.0,0.4931,1.0,0.2797,0.1249,0,0.9194,Southeast
RRB-01164,consumer_unsecured,Consumer Unsecured,11186.19,11884.03,9,10,600,0.0,0.3584,1.0,0.698,0.2402,0,0.7547,Southeast
RRB-01165,consumer_unsecured,Consumer Unsecured,24969.88,26877.46,5,7,635,0.0,0.3373,1.0,0.576,0.1155,0,0.9852,Midwest
RRB-01166,consumer_unsecured,Consumer Unsecured,21157.87,29719.92,4,10,690,0.0,0.3165,1.0,0.319,0.149,0,0.9864,Mountain
RRB-01167,consumer_unsecured,Consumer Unsecured,29115.62,42179.8,10,9,640,0.0,0.4595,1.0,0.3162,0.2937,0,1.0622,Southeast
RRB-01168,consumer_unsecured,Consumer Unsecured,9092.2,9723.66,7,9,676,0.0,0.3172,1.0,0.3603,0.2889,0,0.985,Mountain
RRB-01169,consumer_unsecured,Consumer Unsecured,8595.24,10732.76,3,5,622,0.0,0.4182,1.0,0.6236,0.3284,0,1.0099,Northeast
RRB-01170,consumer_unsecured,Consumer Unsecured,9465.22,11697.29,8,8,608,0.0,0.4285,1.0,0.5685,0.4681,0,0.9173,Mountain
RRB-01171,consumer_unsecured,Consumer Unsecured,15207.92,18206.47,4,7,720,0.0,0.2341,1.0,0.3409,0.1047,0,1.0332,Northeast
RRB-01172,consumer_unsecured,Consumer Unsecured,16097.08,20285.11,8,5,734,0.0,0.5485,1.0,0.8031,0.3914,0,1.0751,Northeast
RRB-01173,consumer_unsecured,Consumer Unsecured,4239.27,5221.71,6,6,723,0.0,0.5036,1.0,0.8733,0.3161,0,0.879,Mountain
RRB-01174,consumer_unsecured,Consumer Unsecured,14150.04,17420.63,3,6,676,0.0,0.5396,1.0,0.7945,0.5048,0,0.9234,Southeast
RRB-01175,consumer_unsecured,Consumer Unsecured,7474.43,8283.69,6,9,716,0.0,0.4459,1.0,0.8629,0.4488,0,1.0493,Northeast
RRB-01176,consumer_unsecured,Consumer Unsecured,3855.51,4289.02,6,10,647,0.0,0.52,1.0,0.9256,0.2852,0,0.9486,Midwest
RRB-01177,consumer_unsecured,Consumer Unsecured,28317.36,33770.39,7,8,708,0.0,0.5112,1.0,0.5142,0.2848,1,0.8422,Mountain
RRB-01178,consumer_unsecured,Consumer Unsecured,7841.18,9488.71,10,7,692,0.0,0.4709,1.0,0.4123,0.3992,1,1.0243,Southeast
RRB-01179,consumer_unsecured,Consumer Unsecured,12328.37,17714.29,8,8,627,0.0,0.4544,1.0,0.7029,0.3804,0,1.0965,Midwest
RRB-01180,consumer_unsecured,Consumer Unsecured,28753.39,40144.74,4,7,633,0.0,0.5287,1.0,0.6498,0.086,0,0.8788,Southeast
RRB-01181,consumer_unsecured,Consumer Unsecured,9896.17,11293.43,3,8,646,0.0,0.4709,1.0,0.8927,0.2032,0,1.0688,Southeast
RRB-01182,consumer_unsecured,Consumer Unsecured,24314.05,34124.66,9,7,670,0.0,0.4651,1.0,0.3338,0.1106,0,1.1453,Mountain
RRB-01183,consumer_unsecured,Consumer Unsecured,27547.11,39523.2,5,10,696,0.0,0.4841,1.0,0.9025,0.4209,0,0.9928,Northeast
RRB-01184,consumer_unsecured,Consumer Unsecured,8292.36,10847.29,6,7,691,0.0,0.4533,1.0,0.6258,0.4494,0,0.918,Southeast
RRB-01185,consumer_unsecured,Consumer Unsecured,4328.0,5665.25,5,7,694,0.0,0.6118,1.0,0.3396,0.1491,0,0.7645,Northeast
RRB-01186,consumer_unsecured,Consumer Unsecured,8334.33,9834.97,5,6,665,0.0,0.2758,1.0,0.3747,0.3636,0,0.8399,Mountain
RRB-01187,consumer_unsecured,Consumer Unsecured,10414.62,11606.16,10,9,664,0.0,0.495,1.0,0.5078,0.5096,0,0.9336,Southeast
RRB-01188,consumer_unsecured,Consumer Unsecured,22466.89,31945.68,12,6,620,0.0,0.6184,1.0,0.3545,0.4602,0,1.0814,Midwest
RRB-01189,consumer_unsecured,Consumer Unsecured,20381.04,26257.63,7,10,655,0.0,0.2639,1.0,0.6945,0.2161,0,1.1052,Southeast
RRB-01190,consumer_unsecured,Consumer Unsecured,12216.56,14188.28,9,10,699,0.0,0.2711,1.0,0.5312,0.266,0,0.866,Midwest
RRB-01191,consumer_unsecured,Consumer Unsecured,3619.45,4860.15,5,5,638,0.0,0.3291,1.0,0.9315,0.4583,0,1.0351,Mountain
RRB-01192,consumer_unsecured,Consumer Unsecured,9828.9,10745.65,3,5,695,0.0,0.2839,1.0,0.6643,0.452,0,0.9444,Northeast
RRB-01193,consumer_unsecured,Consumer Unsecured,10663.64,15052.96,4,6,665,0.0,0.2206,1.0,0.9334,0.3131,0,0.7773,Midwest
RRB-01194,consumer_unsecured,Consumer Unsecured,6142.5,7857.04,7,7,653,0.0,0.4028,1.0,0.8279,0.4583,0,1.0576,Midwest
RRB-01195,consumer_unsecured,Consumer Unsecured,13962.5,18217.47,9,6,713,0.0,0.241,1.0,0.4815,0.1629,0,0.9324,Southeast
RRB-01196,consumer_unsecured,Consumer Unsecured,7875.81,9695.16,8,5,670,0.0,0.3405,1.0,0.7888,0.1625,0,0.8294,Northeast
RRB-01197,consumer_unsecured,Consumer Unsecured,11523.15,14749.61,7,8,647,0.0,0.494,1.0,0.8594,0.2032,0,0.8537,Southeast
RRB-01198,consumer_unsecured,Consumer Unsecured,15416.03,16389.33,10,8,695,0.0,0.3839,1.0,0.2984,0.1724,0,0.9852,Northeast
RRB-01199,consumer_unsecured,Consumer Unsecured,3515.13,3852.67,3,10,733,0.0,0.4169,1.0,0.9266,0.0887,0,0.7505,Southeast
RRB-01200,consumer_unsecured,Consumer Unsecured,14802.76,17138.82,8,10,612,0.0,0.4375,1.0,0.3907,0.0901,0,1.0316,Midwest
