application_id,channel,region,annual_income_k,requested_amount_k,bureau_score,dti_ratio,utilization_rate,delinquency_12m,inquiries_6m,employment_tenure_mo,recent_cash_buffer_mo,thin_file_flag,target_default,pd_estimate,score,decision,reason_1,reason_2,reason_3
APP-00901,direct,west,69.3,14.13,686,0.6948,0.7924,0,1,37.6,3.51,1,1,0.620752,509,decline,HIGH_DTI,HIGH_UTILIZATION,THIN_CREDIT_FILE
APP-00902,direct,south,90.3,15.04,641,0.3667,0.3853,0,2,57.9,5.21,0,0,0.423785,617,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00903,branch,northeast,106.17,5.9,745,0.599,0.4018,0,2,51.2,3.37,0,0,0.350852,657,review,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00904,direct,west,89.36,17.73,712,0.4651,0.5791,1,1,32.5,1.92,0,0,0.482313,585,decline,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00905,branch,midwest,47.95,10.24,736,0.4864,0.7242,0,1,91.3,1.96,0,0,0.36806,648,review,HIGH_DTI,HIGH_UTILIZATION,LOW_CASH_BUFFER
APP-00906,broker,south,80.47,15.28,623,0.6263,0.632,2,1,47.0,5.83,0,1,0.775061,424,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_DTI
APP-00907,branch,west,44.45,8.37,621,0.6121,0.8792,1,2,29.9,4.02,1,1,0.847078,384,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00908,direct,midwest,134.29,18.44,720,0.3663,0.1566,1,1,43.8,7.61,0,0,0.277714,697,approve,RECENT_DELINQUENCY,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00909,direct,northeast,46.25,10.98,721,0.6688,0.6675,0,3,39.9,4.66,0,1,0.424092,617,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00910,branch,midwest,78.19,14.66,798,0.3728,0.6895,0,0,34.3,6.93,0,1,0.228236,724,approve,HIGH_UTILIZATION,HIGH_DTI,
APP-00911,direct,midwest,102.28,17.89,748,0.3544,0.4862,0,2,53.7,2.1,1,0,0.43787,609,decline,THIN_CREDIT_FILE,HIGH_DTI,HIGH_UTILIZATION
APP-00912,branch,midwest,112.46,23.1,687,0.444,0.2709,0,2,24.5,4.74,0,0,0.330217,668,review,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-00913,branch,south,88.44,5.71,697,0.7589,0.9756,3,1,55.8,1.08,1,0,0.915223,347,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-00914,branch,northeast,81.39,16.37,703,0.2246,0.5737,2,0,53.1,0.99,1,0,0.662382,486,decline,RECENT_DELINQUENCY,THIN_CREDIT_FILE,LOW_CASH_BUFFER
APP-00915,branch,west,86.35,13.24,716,0.3738,0.7407,1,2,48.6,3.53,1,1,0.59693,522,decline,HIGH_UTILIZATION,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-00916,direct,south,140.56,19.92,694,0.5837,0.3735,1,1,2.0,7.17,0,0,0.482666,585,decline,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00917,branch,midwest,131.22,19.02,816,0.2309,0.4844,0,0,45.3,7.01,0,0,0.174522,754,approve,HIGH_UTILIZATION,HIGH_DTI,
APP-00918,direct,south,122.78,19.78,721,0.2812,0.0318,2,1,16.4,5.23,0,0,0.376183,643,review,RECENT_DELINQUENCY,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00919,broker,south,64.87,16.89,622,0.6953,0.692,0,4,64.4,4.34,1,1,0.80304,408,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00920,broker,midwest,123.14,3.7,677,0.6148,0.4143,1,2,37.4,3.36,1,1,0.705874,462,decline,HIGH_DTI,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-00921,direct,west,93.76,17.92,644,0.45,0.8774,1,0,42.0,5.29,0,0,0.589985,526,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00922,branch,midwest,90.53,15.71,700,0.2307,0.6305,1,0,50.9,3.64,0,0,0.373995,644,review,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-00923,direct,northeast,158.8,29.99,659,0.7684,0.7735,1,4,56.9,0.39,1,0,0.88757,362,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00924,broker,west,91.65,26.59,697,0.5813,0.618,2,1,48.4,4.97,0,1,0.623714,507,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-00925,branch,midwest,45.99,19.08,740,0.2888,0.3969,0,2,27.7,1.96,1,0,0.404118,628,decline,THIN_CREDIT_FILE,HIGH_DTI,LOW_CASH_BUFFER
APP-00926,branch,northeast,90.37,22.61,685,0.2067,0.3026,0,2,25.5,5.83,0,0,0.254828,710,approve,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING,HIGH_DTI
APP-00927,direct,northeast,61.09,20.47,634,0.2997,0.5617,1,1,47.2,3.53,1,0,0.699506,465,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-00928,branch,midwest,83.36,15.0,659,0.6973,0.1877,2,1,30.2,5.46,1,1,0.766577,428,decline,RECENT_DELINQUENCY,HIGH_DTI,LOW_BUREAU_SCORE
APP-00929,broker,west,90.2,18.05,761,0.3131,0.6496,0,1,31.9,3.32,0,0,0.280006,696,approve,HIGH_UTILIZATION,HIGH_DTI,LOW_CASH_BUFFER
APP-00930,branch,south,52.35,19.12,697,0.1892,0.5348,1,1,99.1,6.18,0,0,0.335872,665,review,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-00931,branch,northeast,109.47,16.67,615,0.5739,0.773,0,3,35.6,4.09,1,1,0.778681,422,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00932,direct,west,111.95,19.51,635,0.4469,0.5974,0,2,66.2,4.88,0,0,0.510584,569,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00933,branch,northeast,113.78,17.79,644,0.5822,0.3378,0,3,26.7,3.2,1,1,0.677275,477,decline,HIGH_DTI,LOW_BUREAU_SCORE,THIN_CREDIT_FILE
APP-00934,branch,west,120.14,12.14,668,0.2864,0.4194,0,4,66.1,6.51,1,1,0.515332,567,decline,RECENT_CREDIT_SEEKING,LOW_BUREAU_SCORE,THIN_CREDIT_FILE
APP-00935,branch,northeast,121.66,19.06,634,0.6283,0.5434,0,1,53.4,3.35,1,1,0.680975,475,decline,LOW_BUREAU_SCORE,HIGH_DTI,THIN_CREDIT_FILE
APP-00936,direct,midwest,107.28,11.69,616,0.7505,0.6651,1,1,37.0,7.73,1,1,0.812856,403,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-00937,branch,west,117.86,14.38,764,0.6602,0.4181,1,2,36.0,7.6,0,1,0.440305,608,decline,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00938,direct,midwest,98.63,12.55,657,0.6613,0.7112,4,3,13.3,6.02,1,1,0.948076,329,decline,RECENT_DELINQUENCY,HIGH_DTI,LOW_BUREAU_SCORE
APP-00939,branch,midwest,42.38,23.76,699,0.397,0.6358,1,2,51.7,2.44,1,1,0.64899,493,decline,HIGH_DTI,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-00940,direct,west,76.48,33.41,726,0.3829,0.4446,0,1,50.9,5.58,0,0,0.230402,723,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00941,branch,west,59.52,10.71,672,0.5361,0.3195,2,1,84.4,7.92,0,0,0.595205,523,decline,RECENT_DELINQUENCY,HIGH_DTI,LOW_BUREAU_SCORE
APP-00942,direct,south,68.39,13.77,643,0.6754,0.4818,0,1,10.6,4.74,1,1,0.661851,486,decline,HIGH_DTI,LOW_BUREAU_SCORE,THIN_CREDIT_FILE
APP-00943,direct,south,79.75,25.92,773,0.4097,0.5088,1,1,36.8,1.98,0,0,0.430437,613,decline,HIGH_DTI,RECENT_DELINQUENCY,HIGH_UTILIZATION
APP-00944,branch,midwest,66.7,23.46,691,0.3717,0.528,0,0,36.0,8.29,0,1,0.25968,707,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_BUREAU_SCORE
APP-00945,broker,northeast,87.69,12.98,655,0.3017,0.5499,0,1,80.8,6.03,0,1,0.349021,658,review,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00946,direct,south,70.55,22.48,633,0.0792,0.3246,0,0,95.2,6.88,0,0,0.269081,702,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00947,branch,northeast,114.07,10.24,733,0.1891,0.7646,1,1,100.0,4.31,0,1,0.356171,654,review,HIGH_UTILIZATION,RECENT_DELINQUENCY,HIGH_DTI
APP-00948,branch,west,70.37,16.13,637,0.5333,0.9531,0,2,51.9,6.42,0,1,0.57307,535,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00949,broker,northeast,59.89,3.77,662,0.4716,0.5337,0,2,2.5,1.88,1,0,0.672026,480,decline,HIGH_DTI,LOW_BUREAU_SCORE,THIN_CREDIT_FILE
APP-00950,branch,midwest,96.99,9.22,577,0.2949,0.6721,0,2,46.5,3.66,1,1,0.749801,438,decline,LOW_BUREAU_SCORE,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-00951,branch,midwest,119.39,20.45,647,0.5342,0.2644,1,1,76.4,4.51,0,1,0.551545,547,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-00952,direct,northeast,63.32,22.62,721,0.654,0.5882,1,0,59.0,4.56,1,0,0.55866,543,decline,HIGH_DTI,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-00953,direct,south,110.2,16.36,760,0.2362,0.6941,2,1,54.5,3.48,0,1,0.503229,573,decline,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-00954,direct,south,83.93,9.57,605,0.4454,0.6405,0,6,39.2,1.72,1,1,0.848931,383,decline,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING,HIGH_DTI
APP-00955,branch,northeast,48.02,25.03,619,0.148,0.6306,0,2,46.4,5.58,0,1,0.44325,606,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00956,direct,midwest,73.37,22.27,578,0.2478,0.7799,1,1,53.0,6.15,0,1,0.68221,475,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00957,direct,south,103.56,18.83,608,0.4936,0.651,3,2,41.8,4.89,1,1,0.922852,342,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_DTI
APP-00958,direct,midwest,78.99,3.0,698,0.3245,0.1136,0,1,82.4,4.41,0,0,0.231675,723,approve,HIGH_DTI,LOW_BUREAU_SCORE,LOW_CASH_BUFFER
APP-00959,broker,west,84.53,17.37,668,0.0732,0.8456,0,0,58.8,4.54,0,1,0.300394,685,approve,HIGH_UTILIZATION,LOW_BUREAU_SCORE,LOW_CASH_BUFFER
APP-00960,branch,west,112.8,24.38,770,0.1516,0.3516,1,2,92.9,5.07,0,0,0.295039,688,approve,RECENT_DELINQUENCY,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00961,direct,west,133.81,14.67,744,0.3822,0.3098,0,2,55.5,5.95,0,0,0.231713,723,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION
APP-00962,branch,west,86.87,24.37,640,0.5548,0.1779,1,4,25.9,4.4,1,1,0.765066,429,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00963,branch,west,55.66,13.46,722,0.7605,0.5855,0,2,7.3,0.23,1,1,0.65974,487,decline,HIGH_DTI,LOW_CASH_BUFFER,THIN_CREDIT_FILE
APP-00964,branch,west,91.83,26.01,657,0.756,0.348,2,1,77.3,5.4,0,0,0.710621,459,decline,RECENT_DELINQUENCY,HIGH_DTI,LOW_BUREAU_SCORE
APP-00965,direct,west,107.17,20.44,693,0.3288,0.5351,0,4,71.4,2.99,1,0,0.555335,545,decline,RECENT_CREDIT_SEEKING,THIN_CREDIT_FILE,HIGH_DTI
APP-00966,branch,south,73.91,11.83,751,0.6395,0.4024,0,1,42.2,1.26,1,0,0.499524,575,decline,HIGH_DTI,THIN_CREDIT_FILE,LOW_CASH_BUFFER
APP-00967,branch,midwest,88.22,27.0,630,0.225,0.3702,2,0,25.4,5.14,0,1,0.592038,524,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_DTI
APP-00968,branch,west,85.48,19.27,698,0.1811,0.4434,1,2,58.8,9.14,0,1,0.34772,659,review,RECENT_DELINQUENCY,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00969,branch,northeast,83.24,23.5,708,0.4876,0.6768,3,1,24.1,3.24,0,1,0.729329,449,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-00970,branch,northeast,82.76,13.41,685,0.3973,0.5174,1,0,31.5,7.07,1,0,0.517035,566,decline,HIGH_DTI,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-00971,branch,west,88.8,25.47,658,0.4947,0.5716,0,1,59.3,10.08,0,1,0.405,627,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00972,direct,south,50.06,26.32,680,0.1508,0.2511,2,0,81.3,4.0,0,0,0.447903,604,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_DTI
APP-00973,branch,midwest,113.9,12.28,754,0.5558,0.7429,2,1,23.8,10.24,0,1,0.560227,542,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-00974,direct,northeast,34.39,17.57,790,0.5033,0.8714,1,0,98.2,6.15,0,1,0.402621,629,decline,HIGH_DTI,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00975,broker,south,61.51,17.22,724,0.1599,0.4662,0,4,80.5,2.38,0,0,0.315527,676,approve,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION,LOW_CASH_BUFFER
APP-00976,branch,northeast,84.2,19.75,666,0.373,0.7313,0,2,74.0,4.21,0,0,0.448577,603,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00977,branch,midwest,106.35,17.17,760,0.4199,0.3997,0,1,77.8,4.07,0,0,0.258371,708,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_CASH_BUFFER
APP-00978,broker,midwest,141.24,17.99,682,0.802,0.3913,1,0,56.6,4.94,0,0,0.53038,558,decline,HIGH_DTI,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-00979,direct,south,112.11,14.49,785,0.467,0.335,1,4,48.2,2.11,1,1,0.642543,497,decline,HIGH_DTI,RECENT_CREDIT_SEEKING,RECENT_DELINQUENCY
APP-00980,broker,northeast,55.34,5.48,716,0.7228,0.2713,0,1,33.9,4.25,1,0,0.445818,605,decline,HIGH_DTI,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-00981,branch,northeast,119.79,22.67,635,0.3826,0.8022,0,2,91.3,4.63,0,0,0.532482,557,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00982,branch,south,57.2,22.52,593,0.681,0.3599,1,1,71.4,3.69,0,1,0.747012,439,decline,LOW_BUREAU_SCORE,HIGH_DTI,RECENT_DELINQUENCY
APP-00983,branch,west,90.59,17.38,694,0.2135,0.7125,1,4,25.7,4.64,0,1,0.51305,568,decline,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION,RECENT_DELINQUENCY
APP-00984,branch,midwest,68.07,27.73,684,0.1685,0.3337,0,1,50.0,4.64,0,1,0.245406,715,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00985,branch,west,24.0,19.29,680,0.5124,0.5217,1,2,20.9,5.22,0,1,0.534475,556,decline,HIGH_DTI,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-00986,branch,northeast,83.27,19.45,605,0.4032,0.487,0,1,48.0,3.18,0,0,0.554162,545,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-00987,branch,northeast,136.04,22.07,747,0.4055,0.0443,0,3,61.9,3.67,0,0,0.26566,704,approve,HIGH_DTI,RECENT_CREDIT_SEEKING,LOW_CASH_BUFFER
APP-00988,broker,midwest,125.36,12.97,652,0.4002,0.0919,2,3,44.0,4.58,1,1,0.761178,431,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_DTI
APP-00989,direct,west,61.3,21.64,627,0.472,0.7732,2,1,50.8,7.03,1,1,0.831003,393,decline,RECENT_DELINQUENCY,LOW_BUREAU_SCORE,HIGH_DTI
APP-00990,direct,northeast,103.44,18.21,642,0.1739,0.652,0,2,50.1,5.93,0,1,0.391757,635,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-00991,branch,south,79.0,15.16,741,0.856,0.4552,0,3,76.4,3.57,1,1,0.59685,522,decline,HIGH_DTI,THIN_CREDIT_FILE,RECENT_CREDIT_SEEKING
APP-00992,branch,northeast,72.92,9.69,696,0.1525,0.3255,0,1,64.6,3.13,0,0,0.243367,716,approve,LOW_CASH_BUFFER,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-00993,branch,west,71.66,21.67,677,0.1309,0.4221,1,1,41.8,3.38,1,1,0.526329,561,decline,RECENT_DELINQUENCY,THIN_CREDIT_FILE,LOW_BUREAU_SCORE
APP-00994,direct,midwest,112.43,21.27,706,0.1888,0.1533,0,0,75.8,2.53,0,0,0.19806,741,approve,LOW_CASH_BUFFER,HIGH_DTI,LOW_BUREAU_SCORE
APP-00995,branch,west,96.19,27.97,820,0.2258,0.5966,0,1,50.9,5.74,0,1,0.211604,734,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-00996,branch,northeast,76.45,21.54,659,0.3497,0.6398,0,1,54.7,6.05,0,0,0.369389,647,review,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-00997,direct,west,24.0,21.14,612,0.4795,0.4482,2,3,45.5,6.32,1,0,0.85758,378,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-00998,broker,south,97.33,19.21,685,0.4197,0.6984,1,2,12.1,6.0,1,0,0.647668,494,decline,HIGH_DTI,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-00999,branch,northeast,129.68,21.53,754,0.3697,0.5556,0,0,79.6,0.32,0,0,0.308124,681,approve,LOW_CASH_BUFFER,HIGH_DTI,HIGH_UTILIZATION
APP-01000,branch,south,133.85,24.4,628,0.3195,0.4628,0,2,88.3,6.89,0,0,0.436935,610,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01001,branch,midwest,99.06,26.12,680,0.2956,0.8176,0,1,105.3,8.31,0,0,0.334942,666,review,HIGH_UTILIZATION,LOW_BUREAU_SCORE,HIGH_DTI
APP-01002,branch,northeast,68.27,17.46,632,0.1698,0.253,1,0,65.3,5.01,0,0,0.422194,618,decline,LOW_BUREAU_SCORE,RECENT_DELINQUENCY,HIGH_DTI
APP-01003,direct,northeast,57.9,17.29,613,0.2698,0.5638,0,2,47.2,2.86,1,1,0.667658,483,decline,LOW_BUREAU_SCORE,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-01004,direct,south,43.04,23.35,645,0.87,0.8734,0,1,40.9,5.33,1,1,0.736447,445,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01005,direct,south,112.08,27.09,819,0.2152,0.6118,1,2,46.1,5.14,0,1,0.353412,656,review,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-01006,direct,midwest,58.56,20.84,693,0.5076,0.5829,1,3,59.4,2.52,1,0,0.713751,457,decline,HIGH_DTI,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-01007,direct,west,135.23,5.03,670,0.1875,0.4356,0,1,64.1,3.57,0,0,0.312666,678,approve,LOW_BUREAU_SCORE,HIGH_UTILIZATION,HIGH_DTI
APP-01008,broker,south,131.89,17.45,709,0.8035,0.9071,3,0,61.8,3.77,1,1,0.868238,372,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-01009,direct,west,66.91,5.16,700,0.3457,0.8182,1,3,33.2,4.41,0,0,0.530774,558,decline,HIGH_UTILIZATION,RECENT_DELINQUENCY,HIGH_DTI
APP-01010,branch,south,88.73,23.79,640,0.1453,0.7425,0,2,73.8,1.47,1,0,0.627164,505,decline,LOW_BUREAU_SCORE,HIGH_UTILIZATION,THIN_CREDIT_FILE
APP-01011,direct,midwest,118.9,23.57,762,0.6284,0.6181,0,1,35.7,2.37,1,1,0.510278,569,decline,HIGH_DTI,THIN_CREDIT_FILE,HIGH_UTILIZATION
APP-01012,branch,midwest,106.93,21.33,675,0.2591,0.8037,1,2,44.2,6.5,0,1,0.491531,580,decline,HIGH_UTILIZATION,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-01013,direct,west,81.41,11.31,638,0.8269,0.6534,0,2,32.2,4.23,1,0,0.7539,435,decline,HIGH_DTI,LOW_BUREAU_SCORE,THIN_CREDIT_FILE
APP-01014,direct,south,121.2,12.15,689,0.454,0.2019,0,0,44.2,2.81,0,0,0.295093,688,approve,HIGH_DTI,LOW_BUREAU_SCORE,LOW_CASH_BUFFER
APP-01015,direct,south,124.16,15.09,698,0.3324,0.4032,0,2,42.4,6.07,0,1,0.272848,700,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01016,branch,south,92.39,20.92,630,0.2937,0.5427,1,0,37.0,0.2,1,0,0.735541,445,decline,LOW_BUREAU_SCORE,LOW_CASH_BUFFER,RECENT_DELINQUENCY
APP-01017,branch,northeast,67.64,7.3,694,0.374,0.3416,0,1,12.9,5.01,1,1,0.406346,627,decline,THIN_CREDIT_FILE,HIGH_DTI,LOW_BUREAU_SCORE
APP-01018,branch,midwest,111.67,17.25,769,0.5862,0.6014,0,1,17.0,6.05,0,0,0.309016,680,approve,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01019,broker,midwest,68.07,19.04,665,0.7995,0.5598,1,0,72.3,3.71,0,0,0.627638,505,decline,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_DELINQUENCY
APP-01020,direct,south,101.68,23.55,688,0.3071,0.5134,1,4,36.0,0.61,1,1,0.723559,452,decline,RECENT_CREDIT_SEEKING,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-01021,direct,west,103.84,12.85,732,0.4535,0.7006,2,2,66.2,3.52,0,1,0.607955,516,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-01022,branch,midwest,63.84,33.14,711,0.223,0.7966,1,1,76.5,4.23,0,1,0.394831,633,decline,HIGH_UTILIZATION,RECENT_DELINQUENCY,HIGH_DTI
APP-01023,direct,northeast,65.36,8.4,724,0.671,0.3871,1,1,62.0,2.34,1,0,0.610875,514,decline,HIGH_DTI,RECENT_DELINQUENCY,THIN_CREDIT_FILE
APP-01024,broker,south,79.86,12.14,671,0.2242,0.8471,0,1,12.5,4.92,1,0,0.508779,570,decline,HIGH_UTILIZATION,THIN_CREDIT_FILE,LOW_BUREAU_SCORE
APP-01025,branch,west,120.26,10.68,683,0.5377,0.7046,2,2,47.9,5.29,1,1,0.781195,420,decline,RECENT_DELINQUENCY,HIGH_DTI,HIGH_UTILIZATION
APP-01026,branch,midwest,83.71,6.69,687,0.4627,0.3232,0,2,38.2,9.92,0,1,0.319097,674,approve,HIGH_DTI,LOW_BUREAU_SCORE,RECENT_CREDIT_SEEKING
APP-01027,direct,west,118.61,30.61,769,0.543,0.3117,0,1,61.3,3.67,0,0,0.284667,693,approve,HIGH_DTI,HIGH_UTILIZATION,LOW_CASH_BUFFER
APP-01028,direct,northeast,118.7,19.08,773,0.295,0.6158,0,1,69.5,7.55,0,0,0.225479,726,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01029,branch,south,74.57,15.73,729,0.1076,0.3702,0,2,59.7,5.06,0,0,0.192445,744,approve,RECENT_CREDIT_SEEKING,HIGH_UTILIZATION,HIGH_DTI
APP-01030,direct,south,79.54,22.45,702,0.669,0.5526,2,6,66.7,3.74,0,1,0.791367,415,decline,RECENT_DELINQUENCY,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01031,direct,northeast,85.66,11.68,727,0.3697,0.819,1,1,78.8,3.25,0,1,0.445141,605,decline,HIGH_UTILIZATION,RECENT_DELINQUENCY,HIGH_DTI
APP-01032,broker,midwest,127.38,13.75,703,0.3658,0.7848,0,2,58.0,2.02,0,0,0.413456,623,decline,HIGH_UTILIZATION,HIGH_DTI,LOW_CASH_BUFFER
APP-01033,branch,midwest,85.0,6.65,686,0.525,0.98,1,2,35.0,2.07,1,1,0.767964,428,decline,HIGH_UTILIZATION,HIGH_DTI,RECENT_DELINQUENCY
APP-01034,branch,west,116.27,16.13,721,0.6915,0.5984,0,2,68.0,7.3,0,1,0.357254,654,review,HIGH_DTI,HIGH_UTILIZATION,RECENT_CREDIT_SEEKING
APP-01035,broker,northeast,95.47,17.45,701,0.7885,0.2311,1,3,43.2,0.2,1,0,0.760175,432,decline,HIGH_DTI,LOW_CASH_BUFFER,RECENT_DELINQUENCY
APP-01036,direct,west,84.59,11.88,756,0.3246,0.5969,1,0,78.2,3.22,0,1,0.3592,652,review,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-01037,branch,northeast,71.94,15.94,740,0.32,0.6347,2,2,61.4,2.99,0,0,0.56548,539,decline,RECENT_DELINQUENCY,HIGH_UTILIZATION,HIGH_DTI
APP-01038,branch,west,50.37,25.89,706,0.2232,0.4315,0,1,69.9,5.74,0,0,0.214297,732,approve,HIGH_UTILIZATION,HIGH_DTI,RECENT_CREDIT_SEEKING
APP-01039,broker,northeast,66.11,12.65,659,0.4054,0.5206,0,1,28.1,5.45,0,1,0.377685,642,review,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01040,direct,west,87.11,19.34,603,0.5145,0.6554,0,0,83.8,2.93,0,0,0.595979,522,decline,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
APP-01041,branch,south,147.89,32.88,675,0.4691,0.3744,1,2,110.2,7.66,0,1,0.481966,585,decline,HIGH_DTI,RECENT_DELINQUENCY,LOW_BUREAU_SCORE
APP-01042,branch,south,72.51,22.74,692,0.5666,0.7511,0,3,57.5,3.25,1,1,0.631358,503,decline,HIGH_DTI,HIGH_UTILIZATION,THIN_CREDIT_FILE
APP-01043,branch,south,24.0,17.72,656,0.5715,0.7344,0,2,74.9,4.75,0,0,0.526794,560,decline,HIGH_DTI,LOW_BUREAU_SCORE,HIGH_UTILIZATION
APP-01044,branch,midwest,83.84,23.19,777,0.6113,0.4653,0,0,68.9,7.89,0,0,0.255493,709,approve,HIGH_DTI,HIGH_UTILIZATION,
APP-01045,branch,south,61.48,12.44,657,0.3936,0.4904,0,0,67.2,7.68,0,0,0.330397,668,review,LOW_BUREAU_SCORE,HIGH_DTI,HIGH_UTILIZATION
